Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,d286c035-89b0-51c9-bfea-8b77e3ea3771,bicycle,39.946226,-83.042077,,14.43,True,False,False,0
Veo,2e57feab-05fb-5054-b582-85b0fda00542,scooter,39.955454,-83.064931,,28.14,True,False,False,0
Veo,206da45f-148a-5eb7-b54f-fd44e5b50fa7,bicycle,39.955876,-83.003075,,28.14,True,False,False,0
Veo,8d5b5a1a-fbe2-51ef-a33b-37d96678139e,scooter,40.011191,-83.027742,,3.67,True,False,False,0
Veo,ca43db11-59a2-5a7e-a037-a780c145cfca,bicycle,39.979688,-83.001268,,15.18,True,False,False,0
Veo,2008740,scooter,39.96379,-83.00072,,28.14,True,False,False,0
Veo,8f814a86-cd86-5d41-b42c-c3cf22658a45,scooter,40.005609,-82.973705,,9.97,True,False,False,0
Veo,ac7242b1-45fc-5a06-b1a4-6f388c0585fb,bicycle,39.943991,-82.999038,,21.15,True,False,False,0
Veo,1690af60-f3b9-584d-b537-cfe2ee3808b9,scooter,40.006308,-83.009388,,24.06,True,False,False,0
Veo,d5bcaecc-499c-5653-8570-9cc07393f7bb,scooter,40.103915,-83.108968,,28.01,True,False,False,0
Veo,0a7a3f49-aa52-5741-99aa-80bfd65c3379,bicycle,40.020273,-83.014605,,10.31,True,False,False,0
Veo,a8ead6da-8b89-5332-abdd-c847f7603796,bicycle,40.013743,-82.987598,,12.87,True,False,False,0
Veo,96d51fd8-8bcf-519e-8d88-5b60d228c491,scooter,40.006946,-83.018441,,14.43,True,False,False,0
Veo,2008145,scooter,39.963797,-83.000684,,28.14,True,False,False,0
Veo,fa6b3a74-c528-5af1-b788-c5987de1081d,bicycle,40.004609,-83.025841,,16.39,True,False,False,0
Veo,c911fe3a-6c73-5d18-bb11-3659775d0a71,scooter,39.996986,-83.007543,,10.31,True,False,False,0
Veo,b0e33aae-645f-5f75-9885-2796782d0e6b,scooter,39.94964,-83.040584,,27.02,True,False,False,0
Veo,218f0627-f442-573f-8ba9-57c7c3f77c6f,scooter,40.038419,-82.995558,,8.78,True,False,False,0
Veo,98268d96-0afb-5ecd-99d8-1e8a6b3d043e,bicycle,39.952361,-82.990867,,25.12,True,False,False,0
Veo,1f90e585-8527-5056-8d7b-0af48b771247,scooter,39.998779,-83.02233,,13.1,True,False,False,0
Veo,ab1c7193-bb4a-53b3-a445-e41eee101f2c,scooter,39.935305,-83.096216,,11.11,True,False,False,0
Veo,aa3bb153-da7d-59ee-a510-ab915e6866c2,scooter,40.006707,-83.019332,,21.49,True,False,False,0
Veo,d2f5c93d-c3a5-5008-ab9a-505ba485ab98,scooter,40.104901,-83.110091,,4.67,True,False,False,0
Veo,39764b55-7c87-547f-ba18-1420e7a3911c,scooter,40.012591,-83.001378,,9.65,True,False,False,0
Veo,d760db2c-933e-5b77-987f-0ac5adb5971e,scooter,40.020784,-83.038231,,14.86,True,False,False,0
Veo,f69a8f66-e550-55e9-9934-d4d0cb584069,scooter,39.998932,-83.039015,,16.39,True,False,False,0
Veo,3e6ea043-2f5a-5d12-9e85-edcf2b10c7ee,scooter,39.963719,-83.00076,,28.14,True,False,False,0
Veo,1cc61e78-648d-54c1-a700-0be6d63fb58c,scooter,40.003408,-83.015909,,13.39,True,False,False,0
Veo,2008254,scooter,39.963266,-82.953235,,28.14,True,False,False,0
Veo,8a33247e-5627-5e8d-b111-687a0e98ac9b,bicycle,40.013589,-82.97683,,28.14,True,False,False,0
Veo,55b0e910-5272-5866-afca-29756ab3f220,bicycle,39.951065,-82.994544,,25.12,True,False,False,0
Veo,a88d7392-abe4-5b00-b14b-2a91ea34ee42,scooter,39.930136,-83.051704,,12.87,True,False,False,0
Veo,f0b2c656-7065-5cec-958c-51c482832297,bicycle,39.888593,-83.000831,,12.63,True,False,False,0
Veo,e10f3907-e511-5cc6-9151-6f01dcbc8bab,scooter,39.996473,-83.001823,,28.14,True,False,False,0
Veo,e5fed5bc-bb3f-5af9-9d66-4a713ad1a93b,scooter,39.957868,-83.035117,,28.14,True,False,False,0
Veo,e4988684-4c88-5b3a-b974-b00895949998,bicycle,40.081093,-83.035854,,28.14,True,False,False,0
Veo,d1c6db2f-85b9-5d90-9d51-b643ab548115,scooter,39.995482,-83.002126,,21.77,True,False,False,0
Veo,3c3f992e-b89d-5aab-b24d-f605264b8454,bicycle,40.002111,-83.015522,,25.74,True,False,False,0
Veo,421ae26b-6dca-50cd-a3b8-217044628f72,scooter,39.990355,-83.006259,,13.64,True,False,False,0
Veo,4277d4ee-5e0d-57f4-91b5-157c62842a56,scooter,39.96132,-83.015902,,28.14,True,False,False,0
Veo,527b6098-3502-5a07-8a31-de98513f9cc7,bicycle,39.954564,-83.001084,,17.37,True,False,False,0
Veo,31dfdb6f-cf17-5210-9f96-1669de7c02a0,bicycle,40.022515,-83.013659,,19.05,True,False,False,0
Veo,95933a17-22d1-5ac8-8ddf-4eb4611750f6,bicycle,39.957879,-82.97799,,22.05,True,False,False,0
Veo,5fa38275-3c88-5433-b90d-e036cbb79001,bicycle,39.996794,-83.013405,,5.68,True,False,False,0
Veo,75bee41c-abc0-5b79-b7ec-a9ec3d597fc3,scooter,39.93931,-82.998172,,28.01,True,False,False,0
Veo,9706727b-6d01-5f01-b9c7-86d1fe70ce30,scooter,39.993092,-83.026961,,8.43,True,False,False,0
Veo,8e7c643b-028f-5727-a961-c9a06cc08956,scooter,39.963053,-82.979742,,28.14,True,False,False,0
Veo,c99caaa7-782e-5970-b634-7ce43db08502,bicycle,40.002288,-83.015496,,11.83,True,False,False,0
Veo,57654607-3496-5df5-abd0-f7b56764821b,bicycle,39.98259,-82.987251,,9.97,True,False,False,0
Veo,acc337f1-307d-5dbe-97dc-ef821dcf0f6d,bicycle,39.998704,-83.003886,,28.14,True,False,False,0
Veo,1764e817-b5f9-535c-8809-3660f2a7e532,scooter,40.006722,-83.022921,,3.81,False,False,True,0
Veo,11a31264-10ac-52a2-ba9d-91fae10aefed,bicycle,39.998058,-83.010005,,25.34,False,False,True,0
Veo,93139de0-6957-5ebf-a409-c788f7248dcb,bicycle,40.067291,-83.078116,,28.14,True,False,False,0
Veo,f815a471-5ece-52b9-b93b-caed6bd2a617,bicycle,40.000983,-83.014238,,24.84,True,False,False,0
Veo,9fca9643-e8b2-5295-9c7e-81599650e87a,bicycle,40.103882,-83.108953,,25.74,True,False,False,0
Veo,7bfba093-d92d-52c1-8583-b5e15022e517,scooter,39.995499,-83.020658,,15.18,True,False,False,0
Veo,cdb78dc8-791e-53d7-8c4f-54b5d0f8758b,bicycle,39.99986,-83.001282,,27.77,True,False,False,0
Veo,5785df20-41eb-5d04-b79b-77a4d549e053,scooter,39.986677,-82.99967,,28.14,True,False,False,0
Veo,eae209c7-5e4c-5e8c-9d66-872178bbb662,bicycle,39.955751,-82.901478,,2.79,True,False,False,0
Veo,37d07458-0005-5045-a90a-c692ebbabf00,bicycle,39.925734,-83.015724,,6.31,True,False,False,0
Veo,323a869b-7d81-5f4c-a31f-b5eae890f73b,bicycle,40.001664,-83.048132,,11.34,True,False,False,0
